timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,utilization_pct,cost_per_unit,buffer_capacity,year,month,quarter,day_of_week,is_weekend,week_of_year,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,capacity_utilization,over_provisioned_flag,high_stress_flag
2023-06-04,US-East,Compute,11252.0,12994,559.12,99.87,0,86.59381252885947,0.0496907216494845,1742.0,2023,6,2,6,1,22,6861.0,10501.0,12897.0,9694.142857142857,2489.154101870179,0.8659381252885947,0,0
2023-06-05,US-East,Compute,7127.0,8564,336.76,99.74,0,83.22045773003269,0.0472512978812964,1437.0,2023,6,2,0,0,23,11252.0,11609.0,10770.0,9053.857142857143,2490.9540627753727,0.8322045773003269,0,0
2023-06-06,US-East,Compute,8934.0,11097,532.03,99.74,0,80.50824547174912,0.0595511528990373,2163.0,2023,6,2,1,0,23,7127.0,12717.0,8035.0,8513.42857142857,1905.274333452869,0.8050824547174912,0,0
2023-06-07,US-East,Compute,6310.0,8198,361.68,99.83,0,76.96999268114175,0.0573185419968304,1888.0,2023,6,2,2,0,23,8934.0,7961.0,11600.0,8277.57142857143,2079.3004318073604,0.7696999268114174,0,0
2023-06-08,US-East,Compute,7746.0,9826,361.84,99.9,0,78.83167107673519,0.0467131422669765,2080.0,2023,6,2,3,0,23,6310.0,10857.0,9807.0,7833.142857142857,1741.0457038392567,0.7883167107673519,0,0
2023-06-09,US-East,Compute,8972.0,11145,489.52,99.74,0,80.50246747420367,0.0545608559964333,2173.0,2023,6,2,4,0,23,7746.0,6602.0,7840.0,8171.714285714285,1691.464327566077,0.8050246747420368,0,0
2023-06-11,US-East,Compute,10499.0,13172,494.36,99.98,0,79.70695414515639,0.0470863891799218,2673.0,2023,6,2,6,1,23,8972.0,6861.0,10431.0,8691.42857142857,1778.2892394229932,0.797069541451564,0,0
2023-06-12,US-East,Compute,7378.0,9589,414.83,99.85,0,76.9423297528418,0.056225264299268,2211.0,2023,6,2,0,0,24,10499.0,11252.0,9898.0,8138.0,1414.1229319499266,0.769423297528418,0,0
2023-06-13,US-East,Compute,8128.0,10061,446.99,99.72,0,80.78719809164099,0.0549938484251968,1933.0,2023,6,2,1,0,24,7378.0,7127.0,9996.0,8281.0,1343.707433434323,0.8078719809164099,0,0
2023-06-14,US-East,Compute,7629.0,9689,376.3774826858671,99.72,1,78.73877593146868,0.0493351006273256,2060.0,2023,6,2,2,0,24,8128.0,8934.0,10584.0,8094.571428571428,1328.4517124761976,0.7873877593146867,0,0
2023-06-15,US-East,Compute,7130.0,9145,404.86,99.78,0,77.96610169491525,0.0567826086956521,2015.0,2023,6,2,3,0,24,7629.0,6310.0,13773.0,8211.714285714286,1171.7756773782376,0.7796610169491526,0,0
2023-06-16,US-East,Compute,8775.0,9913,434.75,99.92,0,88.52012508826793,0.0495441595441595,1138.0,2023,6,2,4,0,24,7130.0,7746.0,12331.0,8358.714285714286,1168.1529172566522,0.8852012508826793,0,0
2023-06-17,US-East,Compute,7859.0,10105,413.3,99.77,0,77.77337951509153,0.0525893879628451,2246.0,2023,6,2,5,1,24,8775.0,8972.0,10789.0,8199.714285714286,1146.3067818412433,0.7777337951509153,0,0
2023-06-18,US-East,Compute,7716.0,8943,415.59,99.85,0,86.27977188862798,0.0538608087091757,1227.0,2023,6,2,6,1,24,7859.0,10499.0,7188.0,7802.142857142857,536.1807619859197,0.8627977188862798,0,0
2023-06-19,US-East,Compute,8191.5,9354,404.1284767887377,99.93,0,87.57216164207826,0.0493351006273256,1162.5,2023,6,2,0,0,25,7716.0,7378.0,9274.0,7918.357142857143,516.7366120089301,0.8757216164207825,0,0
2023-06-20,US-East,Compute,8667.0,11222,423.24,99.95,0,77.23222242024595,0.0488335064035998,2555.0,2023,6,2,1,0,25,8191.5,8128.0,10814.0,7995.357142857143,588.3753559793277,0.7723222242024594,0,0
2023-06-21,US-East,Compute,8521.0,10408,411.62,99.7,0,81.869715603382,0.0483065367914564,1887.0,2023,6,2,2,0,25,8667.0,7629.0,9529.0,8122.785714285715,592.3864066315965,0.8186971560338201,0,0
2023-06-22,US-East,Compute,8376.0,10670,404.22,99.78,0,78.50046860356139,0.0482593123209169,2294.0,2023,6,2,3,0,25,8521.0,7130.0,8244.0,8300.785714285714,400.46554753423476,0.7850046860356139,0,0
2023-06-23,US-East,Compute,11606.0,14455,602.59,99.95,0,80.2905569007264,0.0519205583318973,2849.0,2023,6,2,4,0,25,8376.0,8775.0,7189.0,8705.214285714286,1323.9373681416703,0.802905569007264,0,0
2023-06-24,US-East,Compute,8868.0,11953,449.08,99.93,0,74.19057977076885,0.0506405051871899,3085.0,2023,6,2,5,1,25,11606.0,7859.0,8632.0,8849.357142857143,1270.2913942046773,0.7419057977076885,1,0
2023-06-25,US-East,Compute,6748.0,8443,320.13,99.85,0,79.92419756010896,0.0474407231772377,1695.0,2023,6,2,6,1,25,8868.0,7716.0,12619.0,8711.07142857143,1453.6840678247822,0.7992419756010897,0,0
2023-06-26,US-East,Compute,6488.0,7555,308.12,99.92,0,85.87690271343482,0.0474907521578298,1067.0,2023,6,2,0,0,26,6748.0,8191.5,7300.0,8467.714285714286,1680.1149478816103,0.8587690271343481,0,0
2023-06-27,US-East,Compute,6888.0,8312,401.18,99.92,0,82.86814244465832,0.0582433217189314,1424.0,2023,6,2,1,0,26,6488.0,8667.0,12714.0,8213.57142857143,1776.718872636001,0.8286814244465832,0,0
2023-06-28,US-East,Compute,10398.0,13859,488.13,99.92,0,75.02705822930947,0.0469446047316791,3461.0,2023,6,2,2,0,26,6888.0,8521.0,10501.0,8481.714285714286,1962.7485587211352,0.7502705822930947,0,0
2023-06-29,US-East,Compute,7013.0,9308,339.12,99.9,0,75.34379028792436,0.0483559104520176,2295.0,2023,6,2,3,0,26,10398.0,8376.0,11609.0,8287.0,2041.0308669885394,0.7534379028792436,0,0
2023-06-30,US-East,Compute,7998.0,10506,399.04,99.79,0,76.12792689891491,0.0498924731182795,2508.0,2023,6,2,4,0,26,7013.0,11606.0,12717.0,7771.571428571428,1426.121530251756,0.7612792689891491,0,0
2023-07-01,US-East,Compute,9370.0,10772,492.79,99.89,0,86.98477534348311,0.0525923159018143,1402.0,2023,7,3,5,1,26,7998.0,8868.0,7961.0,7843.285714285715,1501.0970115536268,0.869847753434831,0,0
2023-07-02,US-East,Compute,9373.0,11305,500.11,99.71,0,82.91021671826626,0.0533564493758668,1932.0,2023,7,3,6,1,26,9370.0,6748.0,10857.0,8218.285714285714,1509.7325054774528,0.8291021671826625,0,0
2023-07-04,US-East,Compute,5918.0,7282,352.22,99.83,0,81.2688821752266,0.0595167286245353,1364.0,2023,7,3,1,0,27,9373.0,6488.0,6602.0,8136.857142857143,1629.251610256623,0.8126888217522659,0,0
2023-07-05,US-East,Compute,5422.0,7029,306.13,99.93,0,77.1375729122208,0.0564607156030984,1607.0,2023,7,3,2,0,27,5918.0,6888.0,6861.0,7927.428571428572,1889.9095090455899,0.771375729122208,0,0
2023-07-06,US-East,Compute,5295.0,6878,288.75,99.75,1,76.98458854318116,0.0545325779036827,1583.0,2023,7,3,3,0,27,5422.0,10398.0,11252.0,7198.428571428572,1757.6697506587936,0.7698458854318115,0,0
2023-07-07,US-East,Compute,9036.0,10763,407.48,99.98,0,83.95428783796339,0.045095174856131,1727.0,2023,7,3,4,0,27,5295.0,7013.0,7127.0,7487.428571428572,1883.8814415228676,0.8395428783796339,0,0
2023-07-08,US-East,Compute,7585.5,11197,374.2314058085784,99.96,0,67.74582477449317,0.0493351006273256,3611.5,2023,7,3,5,1,27,9036.0,7998.0,8934.0,7428.5,1871.6606930744665,0.6774582477449317,1,0
2023-07-10,US-East,Compute,6135.0,8263,291.41,99.72,0,74.24664165557303,0.0474995925020374,2128.0,2023,7,3,0,0,28,7585.5,9370.0,6310.0,6966.357142857143,1704.2774792241053,0.7424664165557303,1,0
2023-07-11,US-East,Compute,8692.0,9864,470.65,99.97,0,88.1184103811841,0.0541474919466175,1172.0,2023,7,3,1,0,28,6135.0,9373.0,7746.0,6869.071428571428,1557.0823257129387,0.8811841038118411,0,0
2023-07-12,US-East,Compute,10178.0,12124,593.48,99.86,0,83.94919168591224,0.0583100805659265,1946.0,2023,7,3,2,0,28,8692.0,5918.0,8972.0,7477.642857142857,1914.8102324226459,0.8394919168591224,0,0
2023-07-13,US-East,Compute,8692.0,10675,472.65,99.96,0,81.42388758782202,0.0543775885872066,1983.0,2023,7,3,3,0,28,10178.0,5422.0,10499.0,7944.785714285715,1718.547251245043,0.8142388758782202,0,0
2023-07-14,US-East,Compute,8511.0,10106,437.36,99.74,0,84.21729665545222,0.0513876160263188,1595.0,2023,7,3,4,0,28,8692.0,5295.0,7378.0,8404.214285714286,1261.093436174295,0.8421729665545221,0,0
2023-07-16,US-East,Compute,8663.0,10467,455.95,99.82,0,82.7648800993599,0.0526318827196121,1804.0,2023,7,3,6,1,28,8511.0,9036.0,8128.0,8350.92857142857,1237.6106828809043,0.8276488009935989,0,0
2023-07-17,US-East,Compute,7883.0,10202,424.21,99.72,0,77.26916290923349,0.0538132690600025,2319.0,2023,7,3,0,0,29,8663.0,7585.5,7629.0,8393.42857142857,1211.783376838013,0.7726916290923348,0,0
2023-07-18,US-East,Compute,7579.0,9534,347.97,99.84,0,79.49444094818544,0.0459123894972951,1955.0,2023,7,3,1,0,29,7883.0,6135.0,7130.0,8599.714285714286,824.1593119224923,0.7949444094818544,0,0
2023-07-19,US-East,Compute,9874.0,11086,549.5,99.84,0,89.06729208010103,0.0556512051853352,1212.0,2023,7,3,2,0,29,7579.0,8692.0,8775.0,8768.57142857143,956.654736942367,0.8906729208010102,0,0
2023-07-20,US-East,Compute,7150.0,8720,366.54,99.9,0,81.9954128440367,0.0512643356643356,1570.0,2023,7,3,3,0,29,9874.0,10178.0,7859.0,8336.0,895.7853165425963,0.819954128440367,0,0
2023-07-21,US-East,Compute,8129.0,10528,383.18,99.99,0,77.21314589665653,0.0471374092754336,2399.0,2023,7,3,4,0,29,7150.0,8692.0,7716.0,8255.57142857143,883.687323499818,0.7721314589665653,0,0
2023-07-22,US-East,Compute,6528.0,7397,352.08,99.8,1,88.25199405164255,0.0539338235294117,869.0,2023,7,3,5,1,29,8129.0,8511.0,8191.5,7972.285714285715,1083.4300030129118,0.8825199405164256,0,0
2023-07-23,US-East,Compute,7444.0,9207,335.23,99.93,0,80.85152601281634,0.0450335840945728,1763.0,2023,7,3,6,1,29,6528.0,8663.0,8667.0,7798.142857142857,1051.39929436464,0.8085152601281633,0,0
2023-07-24,US-East,Compute,9685.0,11846,437.14,99.97,0,81.75755529292589,0.0451357769747031,2161.0,2023,7,3,0,0,30,7444.0,7883.0,8521.0,8055.571428571428,1272.9091165702307,0.8175755529292589,0,0
2023-07-25,US-East,Compute,9281.5,10475,457.9037364725226,99.98,0,88.60620525059666,0.0493351006273256,1193.5,2023,7,3,1,0,30,9685.0,7579.0,8376.0,8298.785714285714,1328.124864145646,0.8860620525059666,0,0
2023-07-26,US-East,Compute,8878.0,10507,413.86,99.98,1,84.49605025221281,0.0466163550349177,1629.0,2023,7,3,2,0,30,9281.5,9874.0,11606.0,8156.5,1175.866099236354,0.8449605025221281,0,0
2023-07-27,US-East,Compute,6538.0,7632,299.72,99.91,0,85.66561844863732,0.0458427653716733,1094.0,2023,7,3,3,0,30,8878.0,7150.0,8868.0,8069.071428571428,1281.207777469215,0.8566561844863732,0,0
2023-07-28,US-East,Compute,5816.0,6881,292.03,99.91,0,84.52259845952624,0.0502114855570839,1065.0,2023,7,3,4,0,30,6538.0,8129.0,6748.0,7738.642857142857,1536.0891009933196,0.8452259845952623,0,0
2023-07-30,US-East,Compute,8322.0,10494,423.36,99.8,0,79.30245854774157,0.0508723864455659,2172.0,2023,7,3,6,1,30,5816.0,6528.0,6488.0,7994.928571428572,1447.543391075931,0.7930245854774156,0,0
2023-07-31,US-East,Compute,5533.0,6219,271.09,99.92,0,88.96928766682747,0.0489951201879631,686.0,2023,7,3,0,0,31,8322.0,7444.0,6888.0,7721.928571428572,1722.7960903855128,0.8896928766682747,0,0
2023-08-01,US-East,Compute,7300.0,8402,372.32,99.98,0,86.88407522018568,0.0510027397260273,1102.0,2023,8,3,1,0,31,5533.0,9685.0,10398.0,7381.214285714285,1489.9624675681919,0.8688407522018567,0,0
2023-08-02,US-East,Compute,8782.0,11634,403.98,99.92,0,75.4856455217466,0.0460009109542245,2852.0,2023,8,3,2,0,31,7300.0,9281.5,7013.0,7309.857142857143,1392.5636345210469,0.754856455217466,0,0
2023-08-03,US-East,Compute,8565.0,11245,448.9,99.92,1,76.16718541574032,0.05241097489784,2680.0,2023,8,3,3,0,31,8782.0,8878.0,7998.0,7265.142857142857,1337.7666000429476,0.7616718541574032,0,0
2023-08-04,US-East,Compute,7737.0,10046,383.88,99.92,0,77.01572765279712,0.0496161302830554,2309.0,2023,8,3,4,0,31,8565.0,6538.0,9370.0,7436.428571428572,1305.5176313302995,0.7701572765279713,0,0
2023-08-05,US-East,Compute,8316.0,9432,388.55,99.92,0,88.16793893129771,0.0467231842231842,1116.0,2023,8,3,5,1,31,7737.0,5816.0,9373.0,7793.571428571428,1116.6361474152056,0.8816793893129771,0,0
2023-08-06,US-East,Compute,7395.0,9578,418.64,99.9,0,77.20818542493214,0.0566112237998647,2183.0,2023,8,3,6,1,31,8316.0,8322.0,5918.0,7661.142857142857,1098.341086756355,0.7720818542493214,0,0
2023-08-09,US-East,Compute,6282.0,7878,365.99,99.91,0,79.74105102817974,0.0582601082457816,1596.0,2023,8,3,2,0,32,7395.0,5533.0,5422.0,7768.142857142857,869.0050687561015,0.7974105102817974,0,0
2023-08-11,US-East,Compute,5300.0,5939,241.26,99.96,0,89.24061289779425,0.0455207547169811,639.0,2023,8,3,4,0,32,6282.0,7300.0,5295.0,7482.428571428572,1280.1146898022882,0.8924061289779425,0,0
2023-08-12,US-East,Compute,5403.0,11258,266.55754868944024,99.88,0,47.99253863918991,0.0493351006273256,5855.0,2023,8,3,5,1,32,5300.0,8782.0,9036.0,6999.714285714285,1343.8878567159409,0.4799253863918991,1,0
2023-08-13,US-East,Compute,5506.0,6239,325.95,99.75,0,88.25132232729604,0.0591990555757355,733.0,2023,8,3,6,1,32,5403.0,8565.0,7585.5,6562.714285714285,1243.6832011255528,0.8825132232729604,0,0
2023-08-15,US-East,Compute,6034.0,8121,338.55,99.9,0,74.30119443418299,0.0561070599933709,2087.0,2023,8,3,1,0,33,5506.0,7737.0,6135.0,6319.428571428572,1137.7436526070442,0.7430119443418298,1,0
2023-08-16,US-East,Compute,6443.0,8963,317.8660533418589,99.8,0,71.88441370076984,0.0493351006273256,2520.0,2023,8,3,2,0,33,6034.0,8316.0,8692.0,6051.857142857143,741.009992863666,0.7188441370076983,1,0
2023-08-17,US-East,Compute,6852.0,8542,314.93,99.76,0,80.21540622804963,0.0459617629889083,1690.0,2023,8,3,3,0,33,6443.0,7395.0,10178.0,5974.285714285715,590.0069813953386,0.8021540622804963,0,0
2023-08-18,US-East,Compute,4741.0,5772,245.7,99.8,0,82.13790713790713,0.0518245095971314,1031.0,2023,8,3,4,0,33,6852.0,6282.0,8692.0,5754.142857142857,727.5203155402689,0.8213790713790714,0,0
2023-08-19,US-East,Compute,6143.0,7977,359.92,99.98,0,77.00890058919393,0.0585902653426664,1834.0,2023,8,3,5,1,33,4741.0,5300.0,8511.0,5874.571428571428,709.3609464729183,0.7700890058919393,0,0
2023-08-20,US-East,Compute,4654.0,5327,261.32,99.93,0,87.36624741880983,0.056149548775247,673.0,2023,8,3,6,1,33,6143.0,5403.0,8663.0,5767.571428571428,837.3001964932421,0.8736624741880984,0,0
2023-08-23,US-East,Compute,6357.0,7205,309.05,99.91,0,88.23039555863983,0.0486156992291961,848.0,2023,8,3,2,0,34,4654.0,5506.0,7883.0,5889.142857142857,854.5933591620119,0.8823039555863983,0,0
2023-08-24,US-East,Compute,6203.5,11125,306.05029674161443,99.76,0,55.76179775280898,0.0493351006273256,4921.5,2023,8,3,3,0,34,6357.0,6034.0,7579.0,5913.357142857143,861.7531894480062,0.5576179775280898,1,0
2023-08-25,US-East,Compute,6050.0,6841,304.02,99.96,0,88.43736295863178,0.0502512396694214,791.0,2023,8,3,4,0,34,6203.5,6443.0,9874.0,5857.214285714285,833.8462017034318,0.8843736295863178,0,0
2023-08-26,US-East,Compute,7090.0,8761,341.51,99.95,0,80.92683483620591,0.0481678420310296,1671.0,2023,8,3,5,1,34,6050.0,6852.0,7150.0,5891.214285714285,884.4835525672066,0.8092683483620591,0,0
2023-08-27,US-East,Compute,5989.0,8054,331.34,99.72,0,74.3605661782965,0.0553247620637835,2065.0,2023,8,3,6,1,34,7090.0,4741.0,8129.0,6069.5,725.4809324395327,0.7436056617829649,1,0
2023-08-28,US-East,Compute,7224.0,9341,336.45,99.95,0,77.33647361096241,0.0465739202657807,2117.0,2023,8,3,0,0,35,5989.0,6143.0,6528.0,6223.928571428572,848.3774920680169,0.7733647361096242,0,0
2023-08-29,US-East,Compute,6677.0,8576,378.71,99.81,0,77.85680970149254,0.0567185861914033,1899.0,2023,8,3,1,0,35,7224.0,4654.0,7444.0,6512.928571428572,495.7178657068442,0.7785680970149254,0,0
2023-08-31,US-East,Compute,5588.5,11513,275.70920985580915,99.86,1,48.54077998783984,0.0493351006273256,5924.5,2023,8,3,3,0,35,6677.0,6357.0,9685.0,6403.142857142857,608.3175373030714,0.4854077998783983,1,0
2023-09-02,US-East,Compute,4500.0,5180,231.54,99.7,0,86.87258687258688,0.0514533333333333,680.0,2023,9,3,5,1,35,5588.5,6203.5,9281.5,6159.785714285715,947.6143667627871,0.8687258687258688,0,0
2023-09-03,US-East,Compute,5696.0,6984,277.4,99.91,0,81.55784650630011,0.0487008426966292,1288.0,2023,9,3,6,1,35,4500.0,6050.0,8878.0,6109.214285714285,963.7582622708032,0.8155784650630011,0,0
2023-09-04,US-East,Compute,6922.0,7807,358.11,99.96,0,88.66401946970667,0.0517350476740826,885.0,2023,9,3,0,0,36,5696.0,7090.0,6538.0,6085.214285714285,936.983451345454,0.8866401946970668,0,0
2023-09-05,US-East,Compute,7511.0,9571,348.85,99.74,0,78.47664820812872,0.046445213686593,2060.0,2023,9,3,1,0,36,6922.0,5989.0,5816.0,6302.642857142857,1077.0568970689565,0.7847664820812872,0,0
2023-09-06,US-East,Compute,5280.0,6791,295.16,99.97,0,77.74996318657045,0.0559015151515151,1511.0,2023,9,3,2,0,36,7511.0,7224.0,8322.0,6024.928571428572,1050.1850800601546,0.7774996318657046,0,0
2023-09-07,US-East,Compute,7575.0,10137,390.03,99.81,0,74.72625036993193,0.051489108910891,2562.0,2023,9,3,3,0,36,5280.0,6677.0,5533.0,6153.214285714285,1188.812848220963,0.7472625036993193,1,0
2023-09-08,US-East,Compute,8395.0,10544,394.64,99.73,0,79.61874051593323,0.0470089338892197,2149.0,2023,9,3,4,0,36,7575.0,5588.5,7300.0,6554.142857142857,1417.8123322653832,0.7961874051593323,0,0
2023-09-10,US-East,Compute,4846.0,6476,244.5,99.86,0,74.83014206300184,0.0504539826661163,1630.0,2023,9,3,6,1,36,8395.0,4500.0,8782.0,6603.571428571428,1338.0519243964145,0.7483014206300185,1,0
2023-09-11,US-East,Compute,7105.0,9313,415.87,99.81,0,76.29120584129711,0.0585320197044334,2208.0,2023,9,3,0,0,37,4846.0,5696.0,8565.0,6804.857142857143,1283.6426590724031,0.7629120584129712,0,0
2023-09-12,US-East,Compute,4547.0,6102,259.71,99.94,0,74.51655195018027,0.0571167802946998,1555.0,2023,9,3,1,0,37,7105.0,6922.0,7737.0,6465.571428571428,1536.4907915054193,0.7451655195018027,1,0
2023-09-13,US-East,Compute,7692.0,9244,394.53,99.89,0,83.21073128515793,0.0512909516380655,1552.0,2023,9,3,2,0,37,4547.0,7511.0,8316.0,6491.428571428572,1558.383228129167,0.8321073128515794,0,0
2023-09-14,US-East,Compute,6460.0,7627,324.03,99.75,0,84.69909531926052,0.0501594427244582,1167.0,2023,9,3,3,0,37,7692.0,5280.0,7395.0,6660.0,1466.6210598969758,0.8469909531926052,0,0
2023-09-15,US-East,Compute,9168.0,10565,498.76,99.77,0,86.77709417889257,0.0544022687609075,1397.0,2023,9,3,4,0,37,6460.0,7575.0,6282.0,6887.571428571428,1731.8670904684377,0.8677709417889257,0,0
2023-09-16,US-East,Compute,8086.0,9360,468.69,99.82,0,86.38888888888889,0.0579631461785802,1274.0,2023,9,3,5,1,37,9168.0,8395.0,5300.0,6843.428571428572,1690.4847290193463,0.8638888888888889,0,0
2023-09-17,US-East,Compute,8128.0,10169,370.38,99.82,1,79.92919657783459,0.045568405511811,2041.0,2023,9,3,6,1,37,8086.0,4846.0,5403.0,7312.285714285715,1487.0578014192631,0.7992919657783459,0,0
2023-09-18,US-East,Compute,6365.0,11366,314.0179154929275,99.9,0,56.00035192679923,0.0493351006273256,5001.0,2023,9,3,0,0,38,8128.0,7105.0,5506.0,7206.571428571428,1529.9346235643345,0.5600035192679923,1,0
2023-09-19,US-East,Compute,4602.0,6017,237.51,99.8,0,76.48329732424797,0.0516101694915254,1415.0,2023,9,3,1,0,38,6365.0,4547.0,6034.0,7214.428571428572,1514.0585476507422,0.7648329732424797,0,0
2023-09-20,US-East,Compute,8834.0,9972,518.45,99.73,1,88.58804653028479,0.0586880235453928,1138.0,2023,9,3,2,0,38,4602.0,7692.0,6443.0,7377.571428571428,1631.0971621521937,0.8858804653028479,0,0
2023-09-21,US-East,Compute,5927.0,7298,329.39,99.86,0,81.21403124143602,0.0555744896237556,1371.0,2023,9,3,3,0,38,8834.0,6460.0,6852.0,7301.428571428572,1692.3604676253049,0.8121403124143601,0,0
2023-09-22,US-East,Compute,7575.0,8679,353.53,99.89,0,87.27964051157967,0.0466706270627062,1104.0,2023,9,3,4,0,38,5927.0,9168.0,4741.0,7073.857142857143,1495.1440765102877,0.8727964051157967,0,0
2023-09-23,US-East,Compute,8988.0,11933,409.83,99.92,0,75.32053967987933,0.0455974632843791,2945.0,2023,9,3,5,1,38,7575.0,8086.0,6143.0,7202.714285714285,1629.7246919122754,0.7532053967987933,0,0
2023-09-24,US-East,Compute,5217.0,6991,251.33,99.92,0,74.62451723644686,0.0481751964730688,1774.0,2023,9,3,6,1,38,8988.0,8128.0,4654.0,6786.857142857143,1722.9994610727938,0.7462451723644686,1,0
2023-09-25,US-East,Compute,5273.0,6913,258.05,99.74,0,76.2765803558513,0.0489379859662431,1640.0,2023,9,3,0,0,39,5217.0,6365.0,6357.0,6630.857142857143,1814.561969968824,0.762765803558513,0,0
2023-09-26,US-East,Compute,5898.0,7480,307.47,99.89,0,78.85026737967914,0.0521312309257375,1582.0,2023,9,3,1,0,39,5273.0,4602.0,6203.5,6816.0,1629.7588778712002,0.7885026737967914,0,0
2023-09-27,US-East,Compute,5545.0,6372,329.46,99.95,0,87.02134337727558,0.0594156898106402,827.0,2023,9,3,2,0,39,5898.0,8834.0,6050.0,6346.142857142857,1410.3451620757505,0.8702134337727558,0,0
2023-09-29,US-East,Compute,6137.0,7760,353.58,99.8,0,79.08505154639175,0.0576144696105589,1623.0,2023,9,3,4,0,39,5545.0,5927.0,7090.0,6376.142857142857,1402.1531571802257,0.7908505154639175,0,0
2023-09-30,US-East,Compute,7443.0,9052,367.2011539691845,99.76,0,82.22492266902341,0.0493351006273256,1609.0,2023,9,3,5,1,39,6137.0,7575.0,5989.0,6357.285714285715,1384.1144839795238,0.8222492266902341,0,0
2023-10-01,US-East,Compute,8749.0,11320,514.15,99.99,0,77.28798586572438,0.0587667161961367,2571.0,2023,10,4,6,1,39,7443.0,8988.0,7224.0,6323.142857142857,1309.3329635825291,0.7728798586572438,0,0
2023-10-02,US-East,Compute,9778.0,11783,541.82,99.73,0,82.98395994228974,0.0554121497238699,2005.0,2023,10,4,0,0,40,8749.0,5217.0,6677.0,6974.714285714285,1733.3390430308875,0.8298395994228974,0,0
2023-10-05,US-East,Compute,6481.0,8719,301.19,99.77,0,74.3319187980273,0.0464727665483721,2238.0,2023,10,4,3,0,40,9778.0,5273.0,5588.5,7147.285714285715,1589.876380339647,0.743319187980273,1,0
2023-10-06,US-East,Compute,7148.0,10185,352.64729928412345,99.91,0,70.18163966617574,0.0493351006273256,3037.0,2023,10,4,4,0,40,6481.0,5898.0,4500.0,7325.857142857143,1493.4475137046054,0.7018163966617574,1,0
2023-10-07,US-East,Compute,7815.0,10073,386.3,99.75,0,77.58363943214533,0.0494305822136916,2258.0,2023,10,4,5,1,40,7148.0,5545.0,5696.0,7650.142857142857,1272.398840585686,0.7758363943214533,0,0
2023-10-08,US-East,Compute,6285.0,8223,350.61,99.77,0,76.43195913900036,0.0557852028639618,1938.0,2023,10,4,6,1,40,7815.0,6137.0,6922.0,7671.285714285715,1243.9773194992583,0.7643195913900036,0,0
2023-10-09,US-East,Compute,8498.0,9959,445.52,99.87,0,85.32985239481876,0.0524264532831254,1461.0,2023,10,4,0,0,41,6285.0,7443.0,7511.0,7822.0,1275.2265158263663,0.8532985239481876,0,0
2023-10-10,US-East,Compute,8372.0,10414,445.41,99.74,0,80.39178029575571,0.0532023411371237,2042.0,2023,10,4,1,0,41,8498.0,8749.0,5280.0,7768.142857142857,1236.9372698418447,0.8039178029575571,0,0
2023-10-11,US-East,Compute,7925.0,10413,404.09,99.83,1,76.10678958993566,0.0509892744479495,2488.0,2023,10,4,2,0,41,8372.0,9778.0,7575.0,7503.428571428572,882.6707308207341,0.7610678958993565,0,0
2023-10-12,US-East,Compute,5034.0,6175,259.78,99.96,0,81.52226720647772,0.0516050854191497,1141.0,2023,10,4,3,0,41,7925.0,6481.0,8395.0,7296.714285714285,1253.5448023220242,0.8152226720647773,0,0
2023-10-13,US-East,Compute,5704.0,6560,314.11,99.82,1,86.95121951219512,0.0550683730715287,856.0,2023,10,4,4,0,41,5034.0,7148.0,4846.0,7090.428571428572,1393.1375688403061,0.8695121951219512,0,0
2023-10-14,US-East,Compute,5579.0,6495,327.84,99.79,0,85.89684372594303,0.058763219214913,916.0,2023,10,4,5,1,41,5704.0,7815.0,7105.0,6771.0,1454.3133545881121,0.8589684372594303,0,0
2023-10-15,US-East,Compute,6201.0,7404,363.97,99.79,0,83.75202593192869,0.0586953717142396,1203.0,2023,10,4,6,1,41,5579.0,6285.0,4547.0,6759.0,1459.3297548303906,0.8375202593192869,0,0
2023-10-16,US-East,Compute,5979.0,6697,273.86,99.84,0,89.27878154397492,0.0458036460946646,718.0,2023,10,4,0,0,42,6201.0,8498.0,7692.0,6399.142857142857,1255.3657406736652,0.8927878154397492,0,0
2023-10-17,US-East,Compute,9452.0,11466,528.13,99.86,0,82.43502529216815,0.0558749471011426,2014.0,2023,10,4,1,0,42,5979.0,8372.0,6460.0,6553.428571428572,1566.1418472521198,0.8243502529216815,0,0
2023-10-18,US-East,Compute,5457.0,7337,309.22,99.76,1,74.37644813956658,0.0566648341579622,1880.0,2023,10,4,2,0,42,9452.0,7925.0,9168.0,6200.857142857143,1481.418400112026,0.7437644813956658,1,0
2023-10-19,US-East,Compute,7174.0,9029,410.43,99.84,0,79.45508915716026,0.0572107610816838,1855.0,2023,10,4,3,0,42,5457.0,5034.0,8086.0,6506.571428571428,1420.0249830129571,0.7945508915716026,0,0
2023-10-20,US-East,Compute,5703.0,6952,337.44,99.93,0,82.03394706559264,0.0591688584955286,1249.0,2023,10,4,4,0,42,7174.0,5704.0,8128.0,6506.428571428572,1420.1192270537063,0.8203394706559264,0,0
2023-10-21,US-East,Compute,4647.0,5503,237.19,99.97,0,84.44484826458294,0.0510415321712933,856.0,2023,10,4,5,1,42,5703.0,5579.0,6365.0,6373.285714285715,1558.5085513919717,0.8444484826458295,0,0
