timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,utilization_rate,cost_per_unit,buffer_units,year,month,day_of_week,day_of_month,quarter,is_weekend
2024-03-28,India-South,Compute,9947.0,13244.0,451.46,99.76,0,75.11,0.0454,3297.0,2024,3,3,28,1,0
2024-03-28,Europe-North,Compute,8912.0,10094.0,501.62,99.91,0,88.29,0.0563,1182.0,2024,3,3,28,1,0
2024-03-29,US-East,Storage,9196.0,10321.0,166.19,99.75,0,89.1,0.0181,1125.0,2024,3,4,29,1,0
2024-03-29,US-West,Storage,14834.0,16979.0,373.96,99.71,0,87.37,0.0252,2145.0,2024,3,4,29,1,0
2024-03-29,Europe-North,Storage,11644.0,14638.0,346.35,99.88,0,79.55,0.0297,2994.0,2024,3,4,29,1,0
2024-03-29,US-West,Compute,11760.0,13602.0,560.72,99.73,0,86.46,0.0477,1842.0,2024,3,4,29,1,0
2024-03-29,Europe-North,Compute,9874.0,11575.0,478.21,99.89,0,85.3,0.0484,1701.0,2024,3,4,29,1,0
2024-03-29,India-South,Storage,12312.0,14986.0,333.84,99.94,0,82.16,0.0271,2674.0,2024,3,4,29,1,0
2024-03-29,India-South,Compute,11339.0,15058.0,521.27,99.85,0,75.3,0.046,3719.0,2024,3,4,29,1,0
2024-03-30,US-West,Compute,8554.0,9910.0,418.91,99.77,0,86.32,0.049,1356.0,2024,3,5,30,1,1
2024-03-30,Europe-North,Storage,9217.0,10864.0,210.91,99.79,0,84.84,0.0229,1647.0,2024,3,5,30,1,1
2024-03-30,India-South,Storage,8435.0,10280.0,224.77,99.84,0,82.05,0.0266,1845.0,2024,3,5,30,1,1
2024-03-30,US-East,Compute,15729.0,17949.0,772.51,99.73,0,87.63,0.0491,2220.0,2024,3,5,30,1,1
2024-03-30,US-West,Storage,14338.0,18138.0,420.82,99.86,0,79.05,0.0293,3800.0,2024,3,5,30,1,1
2024-03-30,US-East,Storage,10414.0,13396.0,204.36,99.97,0,77.74,0.0196,2982.0,2024,3,5,30,1,1
2024-03-30,Europe-North,Compute,8937.0,10140.0,522.87,99.98,0,88.14,0.0585,1203.0,2024,3,5,30,1,1
2024-03-31,Europe-North,Compute,11639.0,15009.0,696.59,99.88,0,77.55,0.0598,3370.0,2024,3,6,31,1,1
2024-03-31,Europe-North,Storage,16138.0,19713.0,447.51,99.73,0,81.86,0.0277,3575.0,2024,3,6,31,1,1
2024-03-31,US-West,Compute,9756.0,11547.0,504.66,99.97,1,84.49,0.0517,1791.0,2024,3,6,31,1,1
2024-03-31,India-South,Storage,11560.0,13472.0,290.26,99.72,0,85.81,0.0251,1912.0,2024,3,6,31,1,1
2024-03-31,India-South,Compute,11277.0,15201.0,511.85,99.79,0,74.19,0.0454,3924.0,2024,3,6,31,1,1
2024-03-31,US-East,Storage,9601.0,12748.0,183.5,99.89,0,75.31,0.0191,3147.0,2024,3,6,31,1,1
2024-03-31,US-East,Compute,7380.0,9860.0,390.82,99.9,0,74.85,0.053,2480.0,2024,3,6,31,1,1
2024-03-31,US-West,Storage,7430.0,9691.0,165.0,99.86,0,76.67,0.0222,2261.0,2024,3,6,31,1,1
2024-04-01,US-East,Storage,10717.0,10024.0,242.40509373588677,99.89,0,106.91,0.0226,-693.0,2024,4,0,1,2,0
2024-04-01,US-West,Storage,10523.0,12604.0,256.33,99.89,0,83.49,0.0244,2081.0,2024,4,0,1,2,0
2024-04-01,US-West,Compute,12068.0,13815.0,581.41,99.97,0,87.35,0.0482,1747.0,2024,4,0,1,2,0
2024-04-01,US-East,Compute,11000.0,14271.0,608.96,99.95,0,77.08,0.0554,3271.0,2024,4,0,1,2,0
2024-04-01,Europe-North,Compute,14045.0,17055.0,726.69,99.83,0,82.35,0.0517,3010.0,2024,4,0,1,2,0
2024-04-01,India-South,Compute,13794.0,16894.0,776.56,99.97,0,81.65,0.0563,3100.0,2024,4,0,1,2,0
2024-04-02,US-West,Compute,13267.0,16239.0,621.04,99.76,0,81.7,0.0468,2972.0,2024,4,1,2,2,0
2024-04-02,US-East,Storage,11833.0,13395.0,242.57,99.88,0,88.34,0.0205,1562.0,2024,4,1,2,2,0
2024-04-02,India-South,Storage,9524.0,11167.0,267.65,99.7,0,85.29,0.0281,1643.0,2024,4,1,2,2,0
2024-04-02,Europe-North,Compute,8899.0,10082.0,529.74,99.98,0,88.27,0.0595,1183.0,2024,4,1,2,2,0
2024-04-02,US-West,Storage,13033.0,15381.0,336.49,99.95,0,84.73,0.0258,2348.0,2024,4,1,2,2,0
2024-04-03,US-East,Compute,11259.0,11018.0,555.463897963059,99.7,0,102.19,0.0493,-241.0,2024,4,2,3,2,0
2024-04-03,India-South,Storage,10303.0,12738.0,241.38,99.7,0,80.88,0.0234,2435.0,2024,4,2,3,2,0
2024-04-03,Europe-North,Compute,12724.0,15893.0,583.68,99.75,0,80.06,0.0459,3169.0,2024,4,2,3,2,0
2024-04-03,US-East,Storage,10392.0,13713.0,272.16,99.77,0,75.78,0.0262,3321.0,2024,4,2,3,2,0
2024-04-03,Europe-North,Storage,11214.0,13372.0,318.11,99.91,0,83.86,0.0284,2158.0,2024,4,2,3,2,0
2024-04-03,US-West,Compute,10518.0,14103.0,473.94,99.7,0,74.58,0.0451,3585.0,2024,4,2,3,2,0
2024-04-04,US-West,Compute,8405.0,11184.0,406.57,99.71,0,75.15,0.0484,2779.0,2024,4,3,4,2,0
2024-04-04,Europe-North,Compute,10325.0,12914.0,469.45,99.95,0,79.95,0.0455,2589.0,2024,4,3,4,2,0
2024-04-04,US-East,Compute,11518.0,15054.0,674.4,99.97,0,76.51,0.0586,3536.0,2024,4,3,4,2,0
2024-04-04,US-East,Storage,10884.0,13169.0,275.35,99.91,0,82.65,0.0253,2285.0,2024,4,3,4,2,0
2024-04-04,Europe-North,Storage,11957.0,15615.0,256.27,99.88,0,76.57,0.0214,3658.0,2024,4,3,4,2,0
2024-04-04,US-West,Storage,8396.0,10118.0,171.91,99.7,0,82.98,0.0205,1722.0,2024,4,3,4,2,0
2024-04-04,India-South,Storage,12328.0,11998.0,278.8438924676693,99.7,0,102.75,0.0226,-330.0,2024,4,3,4,2,0
2024-04-05,US-East,Storage,10819.0,14549.0,227.85,99.73,0,74.36,0.0211,3730.0,2024,4,4,5,2,0
2024-04-05,US-West,Storage,11975.0,14921.0,328.48,99.9,1,80.26,0.0274,2946.0,2024,4,4,5,2,0
2024-04-05,Europe-North,Storage,12103.0,13734.0,278.94,99.87,1,88.12,0.023,1631.0,2024,4,4,5,2,0
2024-04-05,Europe-North,Compute,10860.0,13632.0,651.14,99.9,0,79.67,0.06,2772.0,2024,4,4,5,2,0
2024-04-05,US-East,Compute,9844.0,11375.0,513.0,99.73,0,86.54,0.0521,1531.0,2024,4,4,5,2,0
2024-04-05,India-South,Storage,14353.0,16605.0,268.56,99.84,0,86.44,0.0187,2252.0,2024,4,4,5,2,0
2024-04-05,India-South,Compute,8899.0,11000.0,467.67,99.88,0,80.9,0.0526,2101.0,2024,4,4,5,2,0
2024-04-06,India-South,Compute,10996.0,14587.0,613.65,99.87,0,75.38,0.0558,3591.0,2024,4,5,6,2,1
2024-04-06,Europe-North,Storage,10841.5,9242.0,245.22112752986996,99.73,0,117.31,0.0226,-1599.5,2024,4,5,6,2,1
2024-04-06,US-West,Storage,11658.0,13706.0,263.04,99.91,0,85.06,0.0226,2048.0,2024,4,5,6,2,1
2024-04-06,US-West,Compute,12108.0,13664.0,717.07,99.87,0,88.61,0.0592,1556.0,2024,4,5,6,2,1
2024-04-06,India-South,Storage,10490.0,14135.0,214.61,99.84,0,74.21,0.0205,3645.0,2024,4,5,6,2,1
2024-04-06,US-East,Compute,8585.0,9740.0,432.81,99.79,0,88.14,0.0504,1155.0,2024,4,5,6,2,1
2024-04-07,US-West,Storage,10420.0,12625.0,212.27,99.91,0,82.53,0.0204,2205.0,2024,4,6,7,2,1
2024-04-07,Europe-North,Compute,10539.0,13460.0,497.0,99.92,0,78.3,0.0472,2921.0,2024,4,6,7,2,1
2024-04-07,US-East,Compute,11846.0,15105.0,647.09,99.87,0,78.42,0.0546,3259.0,2024,4,6,7,2,1
2024-04-07,US-East,Storage,11711.0,9226.0,264.88812659708594,99.95,0,126.93,0.0226,-2485.0,2024,4,6,7,2,1
2024-04-07,US-West,Compute,11709.0,14104.0,639.65,99.8,0,83.02,0.0546,2395.0,2024,4,6,7,2,1
2024-04-07,India-South,Compute,7646.0,9406.0,433.15,99.87,1,81.29,0.0567,1760.0,2024,4,6,7,2,1
2024-04-08,US-East,Storage,12603.0,14547.0,366.32,99.76,0,86.64,0.0291,1944.0,2024,4,0,8,2,0
2024-04-08,Europe-North,Storage,9580.0,10748.0,200.7,99.94,0,89.13,0.0209,1168.0,2024,4,0,8,2,0
2024-04-08,US-West,Compute,10338.0,12348.0,465.94,99.76,0,83.72,0.0451,2010.0,2024,4,0,8,2,0
2024-04-08,US-West,Storage,10674.0,11984.0,272.18,99.85,0,89.07,0.0255,1310.0,2024,4,0,8,2,0
2024-04-08,Europe-North,Compute,10467.0,12749.0,503.69,99.95,0,82.1,0.0481,2282.0,2024,4,0,8,2,0
2024-04-08,India-South,Storage,11049.0,13408.0,260.05,99.73,1,82.41,0.0235,2359.0,2024,4,0,8,2,0
2024-04-09,US-West,Compute,12423.0,14722.0,631.83,99.78,0,84.38,0.0509,2299.0,2024,4,1,9,2,0
2024-04-09,US-West,Storage,11553.0,14985.0,311.78,99.72,0,77.1,0.027,3432.0,2024,4,1,9,2,0
2024-04-09,US-East,Compute,14683.0,18869.0,822.65,99.85,0,77.82,0.056,4186.0,2024,4,1,9,2,0
2024-04-09,India-South,Compute,10249.0,10065.0,505.63544632946014,99.98,0,101.83,0.0493,-184.0,2024,4,1,9,2,0
2024-04-09,Europe-North,Storage,14632.0,16818.0,339.13,99.93,0,87.0,0.0232,2186.0,2024,4,1,9,2,0
2024-04-09,India-South,Storage,8827.0,11147.0,257.13,99.7,0,79.19,0.0291,2320.0,2024,4,1,9,2,0
2024-04-09,US-East,Storage,11979.0,14701.0,239.12,99.8,0,81.48,0.02,2722.0,2024,4,1,9,2,0
2024-04-09,Europe-North,Compute,10556.0,12492.0,583.18,99.77,0,84.5,0.0552,1936.0,2024,4,1,9,2,0
2024-04-10,India-South,Compute,12852.0,14681.0,590.73,99.74,0,87.54,0.046,1829.0,2024,4,2,10,2,0
2024-04-10,US-West,Compute,10184.0,12963.0,460.19,99.74,0,78.56,0.0452,2779.0,2024,4,2,10,2,0
2024-04-10,US-East,Compute,13541.0,18038.0,759.0,99.85,0,75.07,0.0561,4497.0,2024,4,2,10,2,0
2024-04-10,Europe-North,Storage,12862.0,14639.0,365.58,99.95,0,87.86,0.0284,1777.0,2024,4,2,10,2,0
2024-04-10,US-West,Storage,12720.0,14346.0,350.46,99.74,0,88.67,0.0276,1626.0,2024,4,2,10,2,0
2024-04-10,Europe-North,Compute,11778.5,11119.0,581.0934827389547,99.76,1,105.93,0.0493,-659.5,2024,4,2,10,2,0
2024-04-10,India-South,Storage,8948.0,11413.0,229.96,99.9,0,78.4,0.0257,2465.0,2024,4,2,10,2,0
2024-04-11,US-West,Compute,11716.0,14307.0,605.2,99.76,0,81.89,0.0517,2591.0,2024,4,3,11,2,0
2024-04-11,Europe-North,Compute,13001.0,16965.0,774.8,99.76,0,76.63,0.0596,3964.0,2024,4,3,11,2,0
2024-04-11,US-East,Storage,9972.0,11956.0,214.32,99.94,1,83.41,0.0215,1984.0,2024,4,3,11,2,0
2024-04-11,US-West,Storage,14990.0,17581.0,341.54,99.84,0,85.26,0.0228,2591.0,2024,4,3,11,2,0
2024-04-11,India-South,Compute,13242.0,15583.0,665.47,99.95,0,84.98,0.0503,2341.0,2024,4,3,11,2,0
2024-04-11,Europe-North,Storage,9295.0,10874.0,251.44,99.76,0,85.48,0.0271,1579.0,2024,4,3,11,2,0
2024-04-11,India-South,Storage,8535.0,11062.0,176.41,99.86,0,77.16,0.0207,2527.0,2024,4,3,11,2,0
2024-04-12,Europe-North,Storage,12914.0,16105.0,314.31,99.91,0,80.19,0.0243,3191.0,2024,4,4,12,2,0
2024-04-12,US-East,Storage,11995.0,14865.0,338.28,99.89,1,80.69,0.0282,2870.0,2024,4,4,12,2,0
2024-04-12,US-West,Compute,7939.0,9294.0,435.48,99.98,0,85.42,0.0549,1355.0,2024,4,4,12,2,0
2024-04-12,India-South,Storage,10771.0,13039.0,210.97,99.96,0,82.61,0.0196,2268.0,2024,4,4,12,2,0
2024-04-12,US-West,Storage,13712.5,10411.0,310.1595453814824,99.83,0,131.71,0.0226,-3301.5,2024,4,4,12,2,0
2024-04-12,India-South,Compute,10383.0,11983.0,498.85,99.89,0,86.65,0.048,1600.0,2024,4,4,12,2,0
2024-04-12,US-East,Compute,9763.0,13157.0,585.39,99.85,0,74.2,0.06,3394.0,2024,4,4,12,2,0
2024-04-13,US-West,Storage,12435.0,15892.0,367.53,99.73,0,78.25,0.0296,3457.0,2024,4,5,13,2,1
2024-04-13,US-East,Compute,13190.0,15567.0,631.33,99.97,0,84.73,0.0479,2377.0,2024,4,5,13,2,1
2024-04-13,US-East,Storage,15159.0,18664.0,313.95,99.9,0,81.22,0.0207,3505.0,2024,4,5,13,2,1
2024-04-13,Europe-North,Compute,12616.0,9369.0,622.4116295143399,99.87,0,134.66,0.0493,-3247.0,2024,4,5,13,2,1
2024-04-13,India-South,Storage,9287.0,10848.0,178.52,99.98,0,85.61,0.0192,1561.0,2024,4,5,13,2,1
2024-04-13,US-West,Compute,13901.0,16299.0,811.32,99.91,0,85.29,0.0584,2398.0,2024,4,5,13,2,1
2024-04-13,India-South,Compute,9361.0,11552.0,490.34,99.84,0,81.03,0.0524,2191.0,2024,4,5,13,2,1
2024-04-13,Europe-North,Storage,7445.0,8451.0,137.29,99.88,0,88.1,0.0184,1006.0,2024,4,5,13,2,1
2024-04-14,US-West,Compute,11169.0,13784.0,571.76,99.83,0,81.03,0.0512,2615.0,2024,4,6,14,2,1
2024-04-14,US-East,Storage,9633.0,12244.0,174.51,99.88,0,78.68,0.0181,2611.0,2024,4,6,14,2,1
2024-04-14,India-South,Compute,13322.0,17242.0,757.83,99.88,0,77.26,0.0569,3920.0,2024,4,6,14,2,1
2024-04-14,US-West,Storage,8065.0,9572.0,187.3,99.83,0,84.26,0.0232,1507.0,2024,4,6,14,2,1
2024-04-14,Europe-North,Compute,12231.0,14553.0,566.15,99.75,0,84.04,0.0463,2322.0,2024,4,6,14,2,1
2024-04-14,Europe-North,Storage,9195.5,9068.0,207.99067271142545,99.95,0,101.41,0.0226,-127.5,2024,4,6,14,2,1
2024-04-14,India-South,Storage,8785.0,11280.0,210.07,99.96,0,77.88,0.0239,2495.0,2024,4,6,14,2,1
2024-04-14,US-East,Compute,11796.0,14182.0,669.49,99.91,0,83.18,0.0568,2386.0,2024,4,6,14,2,1
2024-04-15,India-South,Compute,10355.0,12654.0,592.26,99.75,0,81.83,0.0572,2299.0,2024,4,0,15,2,0
2024-04-15,Europe-North,Storage,10946.0,12712.0,203.27,99.9,0,86.11,0.0186,1766.0,2024,4,0,15,2,0
2024-04-15,India-South,Storage,8451.0,9621.0,168.46,99.73,0,87.84,0.0199,1170.0,2024,4,0,15,2,0
2024-04-15,US-East,Compute,12229.0,15152.0,696.39,99.7,0,80.71,0.0569,2923.0,2024,4,0,15,2,0
2024-04-15,US-West,Compute,8428.0,9520.0,397.39,99.98,0,88.53,0.0472,1092.0,2024,4,0,15,2,0
2024-04-15,US-West,Storage,8556.0,9606.0,164.15,99.86,0,89.07,0.0192,1050.0,2024,4,0,15,2,0
2024-04-15,US-East,Storage,11465.0,15070.0,298.79,99.84,0,76.08,0.0261,3605.0,2024,4,0,15,2,0
2024-04-15,Europe-North,Compute,10079.0,11854.0,547.24,99.99,0,85.03,0.0543,1775.0,2024,4,0,15,2,0
2024-04-16,US-West,Compute,8376.0,10016.0,416.1,99.72,0,83.63,0.0497,1640.0,2024,4,1,16,2,0
2024-04-16,Europe-North,Compute,9081.0,10487.0,504.32,99.79,1,86.59,0.0555,1406.0,2024,4,1,16,2,0
2024-04-16,US-East,Compute,11382.0,14897.0,605.77,99.88,0,76.4,0.0532,3515.0,2024,4,1,16,2,0
2024-04-16,Europe-North,Storage,11475.0,14380.0,264.19,99.97,1,79.8,0.023,2905.0,2024,4,1,16,2,0
2024-04-16,India-South,Compute,11867.0,14500.0,580.45,99.75,0,81.84,0.0489,2633.0,2024,4,1,16,2,0
2024-04-16,US-East,Storage,13413.0,17078.0,283.67,99.92,0,78.54,0.0211,3665.0,2024,4,1,16,2,0
2024-04-16,India-South,Storage,8925.0,10035.0,224.96,99.99,0,88.94,0.0252,1110.0,2024,4,1,16,2,0
2024-04-17,US-East,Storage,12602.5,10384.0,285.0527380616322,99.95,0,121.36,0.0226,-2218.5,2024,4,2,17,2,0
2024-04-17,India-South,Storage,12457.0,15190.0,363.44,99.8,0,82.01,0.0292,2733.0,2024,4,2,17,2,0
2024-04-17,Europe-North,Compute,10402.0,13530.0,621.08,99.74,0,76.88,0.0597,3128.0,2024,4,2,17,2,0
2024-04-17,US-East,Compute,7798.0,10219.0,426.02,99.96,0,76.31,0.0546,2421.0,2024,4,2,17,2,0
2024-04-17,US-West,Compute,8559.0,11148.0,492.78,99.84,0,76.78,0.0576,2589.0,2024,4,2,17,2,0
2024-04-17,US-West,Storage,11364.0,15153.0,222.52,99.77,0,75.0,0.0196,3789.0,2024,4,2,17,2,0
2024-04-17,Europe-North,Storage,12891.0,15262.0,337.43,99.94,0,84.46,0.0262,2371.0,2024,4,2,17,2,0
2024-04-17,India-South,Compute,13058.0,17314.0,691.35,99.95,1,75.42,0.0529,4256.0,2024,4,2,17,2,0
2024-04-18,Europe-North,Storage,13350.0,16247.0,332.47,99.98,0,82.17,0.0249,2897.0,2024,4,3,18,2,0
2024-04-18,US-East,Compute,8865.0,10941.0,523.88,99.81,0,81.03,0.0591,2076.0,2024,4,3,18,2,0
2024-04-18,Europe-North,Compute,11907.0,15163.0,564.37,99.85,0,78.53,0.0474,3256.0,2024,4,3,18,2,0
2024-04-18,India-South,Compute,12650.0,8760.0,624.0890229356689,99.94,0,144.41,0.0493,-3890.0,2024,4,3,18,2,0
2024-04-18,India-South,Storage,9882.0,11225.0,243.27,99.75,0,88.04,0.0246,1343.0,2024,4,3,18,2,0
2024-04-19,US-East,Storage,11792.0,14305.0,318.33,99.76,0,82.43,0.027,2513.0,2024,4,4,19,2,0
2024-04-19,India-South,Compute,12242.0,16031.0,571.55,99.89,0,76.36,0.0467,3789.0,2024,4,4,19,2,0
2024-04-19,Europe-North,Compute,10801.0,12915.0,620.2,99.73,0,83.63,0.0574,2114.0,2024,4,4,19,2,0
2024-04-19,US-West,Storage,8242.0,9306.0,239.72,99.7,0,88.57,0.0291,1064.0,2024,4,4,19,2,0
2024-04-19,India-South,Storage,10832.0,13765.0,205.12,99.75,0,78.69,0.0189,2933.0,2024,4,4,19,2,0
2024-04-19,US-East,Compute,12019.0,15241.0,689.3,99.79,0,78.86,0.0574,3222.0,2024,4,4,19,2,0
2024-04-19,Europe-North,Storage,13510.0,17146.0,276.31,99.73,0,78.79,0.0205,3636.0,2024,4,4,19,2,0
2024-04-19,US-West,Compute,11214.0,14067.0,547.67,99.7,0,79.72,0.0488,2853.0,2024,4,4,19,2,0
2024-04-20,US-East,Storage,12601.0,9970.0,285.01880994363245,99.98,0,126.39,0.0226,-2631.0,2024,4,5,20,2,1
2024-04-20,Europe-North,Storage,10719.0,12529.0,236.9,99.97,0,85.55,0.0221,1810.0,2024,4,5,20,2,1
2024-04-20,India-South,Storage,8328.0,9468.0,185.16,99.75,0,87.96,0.0222,1140.0,2024,4,5,20,2,1
2024-04-20,India-South,Compute,9218.0,11525.0,504.02,99.89,0,79.98,0.0547,2307.0,2024,4,5,20,2,1
2024-04-20,US-West,Storage,13654.0,16763.0,347.54,99.82,0,81.45,0.0255,3109.0,2024,4,5,20,2,1
2024-04-20,US-East,Compute,8858.0,11250.0,522.67,99.72,0,78.74,0.059,2392.0,2024,4,5,20,2,1
2024-04-20,Europe-North,Compute,10127.0,13631.0,486.81,99.9,0,74.29,0.0481,3504.0,2024,4,5,20,2,1
2024-04-21,US-East,Storage,13410.0,16650.0,375.48,99.79,0,80.54,0.028,3240.0,2024,4,6,21,2,1
2024-04-21,US-West,Compute,9161.0,10818.0,484.16,99.96,1,84.68,0.0529,1657.0,2024,4,6,21,2,1
2024-04-21,India-South,Compute,11269.0,14957.0,586.82,99.82,0,75.34,0.0521,3688.0,2024,4,6,21,2,1
2024-04-21,US-West,Storage,13260.0,15848.0,393.66,99.85,0,83.67,0.0297,2588.0,2024,4,6,21,2,1
2024-04-21,Europe-North,Compute,8721.0,9828.0,506.39,99.84,1,88.74,0.0581,1107.0,2024,4,6,21,2,1
2024-04-21,US-East,Compute,12452.0,14699.0,699.56,99.96,0,84.71,0.0562,2247.0,2024,4,6,21,2,1
2024-04-21,Europe-North,Storage,7344.0,8673.0,146.32,99.75,0,84.68,0.0199,1329.0,2024,4,6,21,2,1
2024-04-22,Europe-North,Storage,13963.0,15647.0,307.28,99.85,1,89.24,0.022,1684.0,2024,4,0,22,2,0
2024-04-22,US-West,Storage,8331.0,10996.0,157.24,99.92,1,75.76,0.0189,2665.0,2024,4,0,22,2,0
2024-04-22,India-South,Compute,10260.333333333334,9603.0,506.1945774699032,99.75,0,106.85,0.0493,-657.33,2024,4,0,22,2,0
2024-04-22,US-East,Storage,9065.0,11437.0,211.01,99.77,0,79.26,0.0233,2372.0,2024,4,0,22,2,0
2024-04-22,US-East,Compute,12548.0,16080.0,666.81,99.72,0,78.03,0.0531,3532.0,2024,4,0,22,2,0
2024-04-22,India-South,Storage,12370.0,14124.0,304.26,99.91,0,87.58,0.0246,1754.0,2024,4,0,22,2,0
2024-04-22,Europe-North,Compute,15144.0,17594.0,711.05,99.92,1,86.07,0.047,2450.0,2024,4,0,22,2,0
2024-04-22,US-West,Compute,11218.0,14544.0,511.61,99.96,0,77.13,0.0456,3326.0,2024,4,0,22,2,0
2024-04-23,US-East,Storage,9442.0,11745.0,260.63,99.87,1,80.39,0.0276,2303.0,2024,4,1,23,2,0
2024-04-23,US-West,Storage,7508.0,9798.0,148.92,99.88,0,76.63,0.0198,2290.0,2024,4,1,23,2,0
2024-04-23,Europe-North,Compute,12019.0,15017.0,623.1,99.81,0,80.04,0.0518,2998.0,2024,4,1,23,2,0
2024-04-23,US-West,Compute,12371.0,15257.0,690.61,99.98,0,81.08,0.0558,2886.0,2024,4,1,23,2,0
2024-04-23,Europe-North,Storage,10903.0,13938.0,236.04,99.96,0,78.22,0.0216,3035.0,2024,4,1,23,2,0
2024-04-23,India-South,Compute,9251.666666666666,9043.0,456.4319059704741,99.83,1,102.31,0.0493,-208.67,2024,4,1,23,2,0
2024-04-23,India-South,Storage,11951.0,15858.0,325.23,99.82,0,75.36,0.0272,3907.0,2024,4,1,23,2,0
2024-04-23,US-East,Compute,9044.0,11621.0,438.34,99.73,0,77.82,0.0485,2577.0,2024,4,1,23,2,0
2024-04-24,US-East,Compute,7308.0,9514.0,353.63,99.95,0,76.81,0.0484,2206.0,2024,4,2,24,2,0
2024-04-24,India-South,Storage,10409.0,13710.0,208.01,99.9,0,75.92,0.02,3301.0,2024,4,2,24,2,0
2024-04-24,US-West,Storage,11797.0,14822.0,326.28,99.87,0,79.59,0.0277,3025.0,2024,4,2,24,2,0
2024-04-24,Europe-North,Compute,11500.0,9924.0,567.3536572142444,99.71,0,115.88,0.0493,-1576.0,2024,4,2,24,2,0
2024-04-24,India-South,Compute,8243.0,9473.0,445.66,99.79,0,87.02,0.0541,1230.0,2024,4,2,24,2,0
2024-04-24,Europe-North,Storage,10867.0,12914.0,210.58,99.96,0,84.15,0.0194,2047.0,2024,4,2,24,2,0
2024-04-24,US-West,Compute,11222.0,13767.0,573.84,99.95,1,81.51,0.0511,2545.0,2024,4,2,24,2,0
2024-04-25,India-South,Compute,7910.0,9885.0,410.13,99.79,0,80.02,0.0518,1975.0,2024,4,3,25,2,0
2024-04-25,Europe-North,Compute,10981.0,13157.0,518.17,99.75,0,83.46,0.0472,2176.0,2024,4,3,25,2,0
2024-04-25,US-East,Storage,11215.0,13117.0,208.03,99.88,0,85.5,0.0185,1902.0,2024,4,3,25,2,0
2024-04-25,India-South,Storage,9964.0,12099.0,283.17,99.93,1,82.35,0.0284,2135.0,2024,4,3,25,2,0
2024-04-25,US-West,Storage,11095.0,12767.0,298.37,99.88,0,86.9,0.0269,1672.0,2024,4,3,25,2,0
2024-04-25,Europe-North,Storage,10139.5,9005.0,229.3427683059647,99.96,0,112.6,0.0226,-1134.5,2024,4,3,25,2,0
2024-04-25,US-East,Compute,10793.0,14448.0,609.8,99.7,1,74.7,0.0565,3655.0,2024,4,3,25,2,0
2024-04-26,US-West,Compute,12264.0,14956.0,654.44,99.74,0,82.0,0.0534,2692.0,2024,4,4,26,2,0
2024-04-26,US-West,Storage,12376.0,14944.0,291.95,99.79,0,82.82,0.0236,2568.0,2024,4,4,26,2,0
2024-04-26,US-East,Storage,10472.0,12035.0,301.27,99.95,1,87.01,0.0288,1563.0,2024,4,4,26,2,0
2024-04-26,India-South,Storage,8825.0,10243.0,176.37,99.84,0,86.16,0.02,1418.0,2024,4,4,26,2,0
2024-04-26,US-East,Compute,9285.0,11091.0,493.89,99.71,0,83.72,0.0532,1806.0,2024,4,4,26,2,0
2024-04-26,India-South,Compute,15177.0,19624.0,716.55,99.94,0,77.34,0.0472,4447.0,2024,4,4,26,2,0
2024-04-27,US-West,Compute,11090.0,12488.0,595.2,99.8,0,88.81,0.0537,1398.0,2024,4,5,27,2,1
2024-04-27,Europe-North,Storage,9412.0,11344.0,245.41,99.88,0,82.97,0.0261,1932.0,2024,4,5,27,2,1
2024-04-27,India-South,Compute,9339.0,11973.0,519.88,99.78,0,78.0,0.0557,2634.0,2024,4,5,27,2,1
2024-04-27,Europe-North,Compute,13805.0,15788.0,722.57,99.75,0,87.44,0.0523,1983.0,2024,4,5,27,2,1
2024-04-27,US-West,Storage,12588.0,15952.0,268.24,99.85,0,78.91,0.0213,3364.0,2024,4,5,27,2,1
2024-04-27,India-South,Storage,14248.0,19089.0,263.96,99.77,0,74.64,0.0185,4841.0,2024,4,5,27,2,1
2024-04-27,US-East,Storage,11193.0,13748.0,258.53,99.72,0,81.42,0.0231,2555.0,2024,4,5,27,2,1
2024-04-28,US-East,Storage,15180.0,19777.0,303.75,99.77,0,76.76,0.02,4597.0,2024,4,6,28,2,1
2024-04-28,Europe-North,Compute,8141.0,10572.0,399.27,99.75,0,77.01,0.049,2431.0,2024,4,6,28,2,1
2024-04-28,Europe-North,Storage,7239.0,8420.0,169.79,99.97,1,85.97,0.0235,1181.0,2024,4,6,28,2,1
2024-04-28,India-South,Storage,11131.0,13082.0,237.02,99.81,0,85.09,0.0213,1951.0,2024,4,6,28,2,1
2024-04-28,US-West,Compute,13284.0,17208.0,692.7,99.92,0,77.2,0.0521,3924.0,2024,4,6,28,2,1
2024-04-28,US-East,Compute,14396.0,16548.0,736.92,99.71,0,87.0,0.0512,2152.0,2024,4,6,28,2,1
2024-04-28,US-West,Storage,13036.0,15968.0,354.76,99.93,0,81.64,0.0272,2932.0,2024,4,6,28,2,1
2024-04-28,India-South,Compute,10204.0,12989.0,552.47,99.82,0,78.56,0.0541,2785.0,2024,4,6,28,2,1
2024-04-29,India-South,Storage,11826.0,14647.0,335.68,99.73,0,80.74,0.0284,2821.0,2024,4,0,29,2,0
2024-04-29,Europe-North,Storage,11419.0,14683.0,262.79,99.79,1,77.77,0.023,3264.0,2024,4,0,29,2,0
